openTime,open,high,low,close,volume,closeTime,QuoteAssetVolume,NumberOfTrades,BaseTBAV,QuoteTBAV,Ignore
1606443480000,17193.14,17226.3,17193.14,17219.49,50.8702,1606443539999,875555.71409642,1037,36.432367,627022.76695087,0
1606443540000,17219.48,17220.56,17182.01,17182.97,51.633831,1606443599999,888203.34618328,1000,16.623978,285988.13459959,0
1606443600000,17182.98,17190.98,17170.0,17187.88,38.888953,1606443659999,668098.99037707,824,18.207753,312813.59361074,0
1606443660000,17187.89,17216.15,17187.66,17214.72,31.407437,1606443719999,540184.34425422,932,9.65849,166125.72962028,0
1606443720000,17214.72,17216.5,17194.21,17209.25,53.40841800000001,1606443779999,919050.55093056,946,21.647262,372488.99154935,0
1606443780000,17209.25,17215.0,17193.24,17213.04,18.291451,1606443839999,314652.77759527,647,10.660924,183389.14729202,0
1606443840000,17213.05,17257.37,17208.51,17239.03,49.200902,1606443899999,848065.04926761,1159,33.968589,585494.59316545,0
1606443900000,17239.03,17239.03,17204.12,17210.01,47.90405300000001,1606443959999,824811.18138925,883,28.060135,483094.70712016,0
1606443960000,17210.01,17237.82,17210.0,17230.01,19.188864,1606444019999,330519.63656496,509,13.384885999999998,230525.14184329,0
1606444020000,17230.0,17258.4,17223.35,17254.21,71.120824,1606444079999,1226563.76574141,1001,48.314428,833213.74710091,0
1606444080000,17254.21,17273.7,17251.3,17268.84,95.324152,1606444139999,1645731.52947435,1066,71.861659,1240673.24503734,0
1606444140000,17268.84,17287.01,17267.98,17272.68,80.22585600000002,1606444199999,1386161.58160394,1277,44.846592,774888.73704539,0
1606444200000,17272.67,17288.4,17258.4,17258.4,69.293128,1606444259999,1196970.45906795,1050,31.355031,541644.09151839,0
1606444260000,17258.41,17258.41,17246.52,17247.18,48.759211,1606444319999,841230.13335353,908,19.018244,328115.66230635,0
1606444320000,17247.18,17266.5,17245.4,17261.83,40.713351,1606444379999,702430.70969748,1053,24.256409,418514.13829921,0
1606444380000,17263.72,17268.4,17250.0,17250.01,46.287569,1606444439999,798786.45163675,531,19.325816,333518.73975113,0
1606444440000,17250.01,17253.96,17234.77,17237.26,47.454757,1606444499999,818399.9836163,876,13.137081,226570.83024413,0
1606444500000,17237.25,17237.25,17188.0,17190.91,64.402772,1606444559999,1108408.68530303,1635,14.889403,256287.88383358,0
1606444560000,17191.23,17209.48,17166.15,17176.83,91.215172,1606444619999,1568221.87708015,1319,28.070228000000004,482609.34376858,0
1606444620000,17176.83,17189.2,17150.0,17150.0,73.169638,1606444679999,1255957.3950893,1466,35.361165,607073.61196898,0
1606444680000,17150.86,17181.0,17137.03,17143.39,173.039199,1606444739999,2969337.99268139,1743,110.648877,1898879.38478917,0
1606444740000,17141.94,17290.85,17136.88,17195.86,129.655508,1606444799999,2229168.57148841,1624,106.637748,1834163.6724491,0
1606444800000,17196.73,17207.53,17156.11,17157.41,102.890154,1606444859999,1767397.02661202,1581,34.837454,598452.63162021,0
1606444860000,17156.79,17218.5,17150.0,17150.0,134.035703,1606444919999,2301399.31028781,1208,78.177577,1342627.23170795,0
1606444920000,17150.0,17171.42,17150.0,17170.33,28.700338,1606444979999,492595.678558,776,13.782551000000002,236543.60539044,0
1606444980000,17170.33,17170.33,17137.92,17143.96,35.979361,1606445039999,617178.87143809,1023,17.438628,299151.81698202,0
